8.850,8.960,9.870,2.000
3.740,4.620,9.850,1.000
3.800,6.840,7.830,0.000
8.320,8.540,8.610,2.000
5.190,6.160,8.060,0.000
3.860,4.780,9.830,1.000
3.360,4.210,9.600,1.000
6.250,7.610,9.850,0.000
6.590,6.630,6.930,2.000
3.470,4.200,7.710,1.000
4.550,8.270,9.440,0.000
4.740,5.940,7.600,0.000
3.090,4.790,9.640,1.000
3.010,6.560,7.220,0.000
5.990,7.730,9.780,0.000
3.730,5.410,6.570,0.000
9.170,9.360,9.940,2.000
4.410,5.170,9.590,1.000
6.830,8.960,9.090,2.000
7.090,8.530,8.560,2.000
3.550,4.130,9.750,1.000
4.790,6.810,8.320,0.000
9.160,9.460,9.680,2.000
3.300,6.180,7.010,0.000
3.150,3.770,9.910,1.000
3.050,6.490,9.210,1.000
3.750,6.490,9.690,1.000
3.880,6.610,7.670,0.000
4.630,7.830,9.100,0.000
3.200,4.600,9.790,1.000
3.870,4.300,5.780,0.000
6.710,7.340,7.400,2.000
7.570,8.270,8.830,2.000
3.110,7.980,8.560,0.000
3.600,4.760,9.030,1.000
3.980,4.250,9.650,1.000
4.380,5.780,7.250,0.000
6.950,8.610,8.930,2.000
3.880,4.320,5.810,0.000
3.430,4.920,9.780,1.000
6.140,7.650,9.810,0.000
3.610,5.480,6.560,0.000
7.310,8.420,8.570,2.000
3.320,4.430,5.530,0.000
3.810,4.420,8.310,1.000
4.110,5.720,9.320,1.000
9.140,9.160,9.340,2.000
3.360,4.430,9.890,1.000
3.420,4.250,5.450,0.000
3.700,8.810,9.560,0.000
5.450,5.820,7.970,0.000
8.180,8.930,9.240,2.000
3.300,4.100,9.820,1.000
6.030,6.350,6.610,2.000
4.470,7.350,8.600,0.000
6.220,6.610,9.080,0.000
6.930,6.980,7.350,2.000
3.530,3.740,5.150,0.000
6.330,6.450,6.970,2.000
6.600,9.070,9.130,2.000
3.200,3.740,8.420,1.000
3.020,3.260,4.450,0.000
7.830,9.310,9.820,2.000
3.090,6.280,9.330,1.000
4.220,4.460,8.830,1.000
3.350,9.040,9.640,0.000
3.170,3.690,8.340,1.000
7.230,8.760,9.000,2.000
8.790,9.500,9.960,2.000
3.230,3.910,9.790,1.000
4.590,5.540,9.920,1.000
4.560,4.600,9.030,1.000
4.830,5.270,9.600,1.000
4.050,5.240,6.630,0.000
6.820,8.680,9.010,2.000
3.890,4.880,9.310,1.000
5.070,6.130,7.960,0.000
8.820,8.890,9.970,2.000
7.150,7.640,7.730,2.000
3.520,4.560,9.340,1.000
5.350,7.070,8.870,0.000
4.720,4.960,9.440,1.000
3.810,4.160,9.010,1.000
4.150,7.320,8.420,0.000
4.500,4.820,9.860,1.000
5.160,8.270,9.750,0.000
4.620,5.070,6.860,0.000
7.910,8.540,8.630,2.000
7.700,8.010,8.680,2.000
5.570,5.930,5.930,2.000
7.070,8.420,8.430,2.000
3.300,4.240,8.680,1.000
7.640,9.510,9.690,2.000
8.460,9.050,9.130,2.000
3.260,5.630,6.510,0.000
8.280,9.960,9.960,2.000
3.540,5.300,6.370,0.000
4.000,7.050,8.100,0.000
3.920,4.470,9.750,1.000
8.140,9.710,9.860,2.000
7.710,7.910,8.940,2.000
3.440,3.460,8.800,1.000
4.100,5.800,9.450,1.000
3.310,6.490,7.290,0.000
5.960,6.400,6.550,2.000
7.000,7.100,7.620,2.000
3.660,3.910,5.350,0.000
4.280,5.220,9.970,1.000
3.670,6.020,9.770,1.000
3.130,6.180,6.930,0.000
8.690,8.810,9.040,2.000
6.280,6.870,9.310,0.000
6.200,6.460,6.640,2.000
6.480,8.010,8.290,2.000
3.100,3.500,4.670,0.000
4.910,5.590,9.980,1.000
4.690,5.200,9.230,1.000
3.390,4.530,7.890,1.000
3.370,3.740,8.420,1.000
3.500,5.590,6.590,0.000
4.090,5.950,9.770,1.000
8.050,9.880,9.970,2.000
3.240,4.720,8.570,1.000
3.720,5.120,9.520,1.000
3.550,3.620,8.330,1.000
3.830,5.430,9.050,1.000
8.350,8.950,9.340,2.000
3.920,4.400,9.450,1.000
5.660,7.190,9.150,0.000
7.270,7.720,8.210,2.000
3.600,4.300,7.770,1.000
3.800,5.930,7.040,0.000
3.860,5.820,6.980,0.000
3.010,5.990,9.220,1.000
3.840,5.990,7.110,0.000
7.820,8.300,8.370,2.000
3.300,5.860,9.910,1.000
3.750,3.950,5.450,0.000
5.160,5.320,7.410,0.000
7.880,8.110,8.660,2.000
8.840,9.360,9.450,2.000
8.900,9.160,10.000,2.000
5.080,6.340,8.120,0.000
3.710,4.610,5.920,0.000
3.250,3.550,8.850,1.000
3.210,3.720,7.990,1.000
7.310,8.430,8.860,2.000
5.930,6.220,6.270,2.000
4.250,4.820,6.420,0.000
9.570,9.600,9.700,2.000
3.670,4.210,8.910,1.000
6.230,6.580,9.060,0.000
6.820,8.280,8.720,2.000
3.480,4.740,9.720,1.000
3.870,4.530,5.960,0.000
9.260,9.420,9.860,2.000
7.390,7.700,7.740,2.000
4.440,7.730,8.910,0.000
4.120,6.640,7.820,0.000
6.050,6.630,8.970,0.000
3.610,4.780,9.590,1.000
4.480,8.410,9.530,0.000
6.660,7.230,7.230,2.000
3.290,5.640,9.080,1.000
4.140,5.370,9.200,1.000
3.020,4.320,5.270,0.000
3.180,3.410,4.670,0.000
6.440,6.510,6.520,2.000
4.590,6.900,8.290,0.000
7.670,8.150,9.190,2.000
8.290,8.370,8.480,2.000
3.480,4.990,9.490,1.000
3.120,4.750,9.460,1.000
6.470,7.890,8.050,2.000
7.040,8.030,8.280,2.000
4.390,4.770,6.480,0.000
6.790,8.680,9.020,2.000
3.410,4.160,8.980,1.000
7.690,8.340,8.540,2.000
4.370,6.850,8.130,0.000
7.610,8.090,8.730,2.000
3.200,3.420,7.410,1.000
4.800,4.970,9.340,1.000
3.380,5.780,8.800,1.000
3.520,6.820,9.870,1.000
4.010,6.000,9.650,1.000
7.160,7.960,8.550,2.000
3.250,4.440,9.410,1.000
4.000,4.780,6.240,0.000
4.210,6.600,7.830,0.000
3.280,4.680,5.720,0.000
8.550,9.190,9.830,2.000
3.210,4.850,5.820,0.000
4.200,4.300,8.970,1.000
4.110,5.190,9.690,1.000
4.200,5.780,7.150,0.000
3.590,5.420,9.880,1.000
6.420,6.420,6.730,2.000
6.180,7.060,9.380,0.000
5.150,6.230,8.080,0.000
4.450,5.820,7.320,0.000
9.010,9.620,9.890,2.000
6.130,6.610,9.020,0.000
4.200,4.860,6.420,0.000
3.500,4.660,8.980,1.000
3.200,4.540,8.610,1.000
8.220,9.490,9.670,2.000
3.710,3.730,5.270,0.000
8.510,8.780,9.760,2.000
5.090,8.420,9.840,0.000
3.330,3.760,8.480,1.000
4.910,5.490,9.640,1.000
3.510,8.390,9.090,0.000
3.280,5.450,9.510,1.000
3.260,3.950,9.780,1.000
4.560,7.340,8.640,0.000
6.750,8.860,8.880,2.000
3.640,4.070,5.460,0.000
3.150,5.620,9.370,1.000
5.530,6.750,8.730,0.000
6.430,7.940,8.090,2.000
3.920,7.960,8.870,0.000
7.300,7.890,8.480,2.000
7.220,9.060,9.420,2.000
3.250,3.340,8.520,1.000
4.370,5.780,7.240,0.000
8.040,8.470,8.930,2.000
6.030,6.980,9.220,0.000
6.820,9.140,9.310,2.000
4.810,5.640,9.760,1.000
4.420,5.600,9.770,1.000
3.620,5.060,6.220,0.000
7.010,9.250,9.330,2.000
3.040,5.580,6.350,0.000
3.150,6.100,9.680,1.000
7.410,8.410,8.520,2.000
7.470,8.140,8.620,2.000
3.900,8.120,9.010,0.000
3.440,4.760,9.760,1.000
6.140,6.450,6.620,2.000
4.300,5.670,9.720,1.000
8.560,9.410,9.470,2.000
3.180,5.640,8.720,1.000
4.090,4.430,9.520,1.000
5.040,6.130,7.940,0.000
4.710,5.270,9.270,1.000
8.040,8.980,9.240,2.000
4.330,8.270,9.340,0.000
3.440,5.010,8.240,1.000
3.580,4.620,9.020,1.000
3.300,3.320,7.280,1.000
3.570,5.730,8.790,1.000
7.290,8.050,8.150,2.000
4.740,5.330,9.500,1.000
3.360,4.340,9.620,1.000
3.690,5.690,9.640,1.000
7.240,7.840,8.300,2.000
7.430,8.350,8.650,2.000
6.420,7.280,7.500,2.000
4.600,5.810,9.650,1.000
4.720,4.730,8.920,1.000
8.870,9.440,9.660,2.000
3.660,5.020,9.270,1.000
3.020,6.020,8.970,1.000
4.750,8.340,9.600,0.000
3.600,5.280,6.390,0.000
8.760,8.870,9.690,2.000
6.670,6.790,7.400,2.000
5.040,5.530,9.830,1.000
6.580,6.800,7.060,2.000
3.470,4.720,8.040,1.000
6.540,7.510,7.880,2.000
6.600,7.300,7.400,2.000
3.580,6.200,9.910,1.000
6.520,7.810,8.110,2.000
3.410,7.900,8.600,0.000
7.760,7.980,8.580,2.000
8.570,8.840,9.970,2.000
5.550,5.910,8.110,0.000
8.740,9.820,10.000,2.000
3.030,4.430,7.690,1.000
3.320,3.980,8.270,1.000
6.960,8.960,9.150,2.000
3.290,4.440,8.760,1.000
4.320,7.160,8.360,0.000
7.240,7.340,7.670,2.000
6.070,7.370,9.550,0.000
8.410,8.880,9.220,2.000
3.940,5.520,8.990,1.000
6.810,7.010,7.670,2.000
3.220,5.050,9.780,1.000
3.510,9.090,9.740,0.000
3.090,3.490,4.660,0.000
8.760,8.790,9.300,2.000
5.740,6.600,6.610,2.000
6.030,6.120,6.590,2.000
3.280,5.420,9.750,1.000
3.910,5.160,8.540,1.000
3.110,4.140,8.890,1.000
3.200,7.010,7.700,0.000
3.380,4.600,9.320,1.000
3.560,4.680,8.180,1.000
3.540,6.700,9.920,1.000
6.670,7.900,7.990,2.000
6.240,7.440,7.460,2.000
8.090,8.540,8.950,2.000
7.520,8.670,8.930,2.000
3.440,4.830,7.950,1.000
7.360,8.850,9.170,2.000
5.540,5.710,7.960,0.000
8.390,9.150,9.510,2.000
8.310,8.810,9.920,2.000
6.500,6.740,9.360,0.000
3.920,8.440,9.310,0.000
6.430,7.890,7.950,2.000
3.370,5.830,9.610,1.000
7.380,9.050,9.620,2.000
5.550,6.670,8.680,0.000
3.280,6.770,7.520,0.000
6.090,6.170,6.570,2.000
9.260,9.830,9.960,2.000
3.100,5.300,9.310,1.000
3.850,6.080,9.570,1.000
3.110,5.220,9.330,1.000
3.450,7.800,8.530,0.000
7.000,8.240,8.660,2.000
3.010,6.030,8.870,1.000
4.390,5.010,9.400,1.000
4.160,4.450,6.090,0.000
3.990,7.470,8.470,0.000
6.370,6.460,9.070,0.000
5.710,6.410,6.450,2.000
4.010,4.990,9.280,1.000
7.320,7.870,8.380,2.000
5.580,8.060,9.800,0.000
4.970,5.270,7.250,0.000
7.070,8.750,8.960,2.000
3.140,4.390,9.920,1.000
3.950,5.250,8.680,1.000
7.960,8.710,9.790,2.000
5.150,7.620,9.200,0.000
3.190,3.850,7.650,1.000
6.680,7.070,7.280,2.000
3.390,4.080,9.140,1.000
3.000,9.160,9.640,0.000
3.180,4.230,5.290,0.000
5.490,5.890,8.050,0.000
8.980,9.680,9.870,2.000
3.780,4.550,8.120,1.000
3.260,4.910,5.900,0.000
4.010,5.520,9.450,1.000
3.110,4.570,9.970,1.000
4.470,7.260,8.520,0.000
7.490,9.280,9.460,2.000
5.380,6.820,8.690,0.000
3.940,4.140,5.710,0.000
5.280,6.870,8.660,0.000
9.410,9.860,9.880,2.000
4.210,6.470,9.770,1.000
3.590,4.370,7.720,1.000
8.810,8.840,9.150,2.000
3.020,9.090,9.580,0.000
3.840,8.330,9.170,0.000
6.640,8.250,8.420,2.000
8.880,9.210,9.610,2.000
7.600,8.240,8.870,2.000
3.430,6.530,9.930,1.000
6.600,7.420,7.780,2.000
6.300,6.530,9.070,0.000
3.290,6.450,7.240,0.000
8.060,8.290,8.660,2.000
7.180,8.450,8.820,2.000
4.430,4.530,6.330,0.000
3.400,5.910,6.820,0.000
8.100,8.970,9.350,2.000
4.240,5.920,7.280,0.000
3.750,4.350,8.200,1.000
7.670,8.830,9.260,2.000
6.800,7.720,8.150,2.000
8.290,9.720,9.720,2.000
5.110,7.500,9.080,0.000
7.650,7.850,8.390,2.000
3.270,3.380,4.700,0.000
3.490,4.280,9.570,1.000
3.470,8.930,9.580,0.000
8.310,9.080,9.670,2.000
6.400,7.110,7.420,2.000
4.670,5.020,6.850,0.000
7.270,7.610,8.400,2.000
3.760,4.600,8.190,1.000
4.400,6.470,7.830,0.000
3.170,6.650,9.720,1.000
8.420,8.730,9.120,2.000
8.080,8.730,9.760,2.000
3.210,3.430,7.100,1.000
3.070,7.590,8.190,0.000
7.420,8.970,9.500,2.000
4.490,5.260,9.930,1.000
3.030,3.890,4.940,0.000
3.320,4.100,7.860,1.000
8.400,9.780,9.960,2.000
3.370,4.220,5.410,0.000
5.140,5.620,9.980,1.000
5.010,8.050,9.480,0.000
4.200,4.850,8.480,1.000
3.100,5.240,9.020,1.000
6.790,6.970,7.000,2.000
4.050,5.750,9.700,1.000
3.610,6.380,9.910,1.000
4.800,4.810,9.480,1.000
7.650,8.220,8.360,2.000
3.340,5.770,6.660,0.000
3.130,4.970,8.790,1.000
8.070,9.270,9.490,2.000
7.940,8.610,8.670,2.000
8.860,9.160,9.500,2.000
7.000,7.890,8.040,2.000
4.230,5.670,9.580,1.000
6.470,6.790,9.380,0.000
5.270,7.260,8.970,0.000
8.350,8.640,9.600,2.000
7.520,7.940,8.700,2.000
3.110,7.360,7.990,0.000
4.300,5.160,9.880,1.000
3.050,5.560,8.550,1.000
3.860,6.070,7.200,0.000
4.190,5.200,9.210,1.000
3.630,8.090,8.870,0.000
7.640,9.060,9.710,2.000
3.460,3.780,7.960,1.000
6.650,7.360,7.430,2.000
7.170,8.040,8.430,2.000
7.390,8.090,8.830,2.000
3.370,5.350,6.320,0.000
3.880,5.260,9.020,1.000
7.960,8.050,8.590,2.000
3.730,4.900,8.290,1.000
5.040,5.550,7.500,0.000
6.060,7.840,9.910,0.000
4.850,8.190,9.520,0.000
3.170,3.540,4.750,0.000
3.390,4.210,9.090,1.000
4.170,7.170,8.290,0.000
4.520,8.850,9.940,0.000
6.380,6.560,6.910,2.000
6.420,7.520,9.890,0.000
3.330,9.140,9.730,0.000
4.780,5.600,7.360,0.000
8.590,8.690,9.190,2.000
3.030,4.510,7.820,1.000
7.700,8.020,8.660,2.000
7.730,8.770,9.010,2.000
7.110,7.740,8.140,2.000
3.640,7.320,8.180,0.000
5.630,5.700,5.840,2.000
3.890,6.210,9.590,1.000
5.190,7.930,9.480,0.000
5.010,5.100,9.320,1.000
3.570,4.950,8.390,1.000
3.350,5.330,6.290,0.000
3.960,5.150,6.490,0.000
5.100,6.890,8.570,0.000
5.640,8.030,9.810,0.000
6.060,7.180,7.240,2.000
3.460,4.380,8.080,1.000
3.700,5.000,6.220,0.000
7.310,7.440,7.900,2.000
7.860,8.150,9.240,2.000
3.180,3.820,8.750,1.000
3.030,3.320,6.710,1.000
7.180,7.980,8.540,2.000
6.050,7.010,7.070,2.000
4.270,7.930,9.010,0.000
4.240,4.860,6.450,0.000
8.210,8.310,9.140,2.000
6.490,7.230,7.450,2.000
7.150,8.010,8.620,2.000
8.700,9.050,9.860,2.000
3.050,5.290,8.710,1.000
5.350,7.150,8.930,0.000
3.570,4.590,8.380,1.000
6.000,6.980,9.200,0.000
4.000,4.510,9.440,1.000
3.680,6.190,9.260,1.000
3.180,5.480,9.890,1.000
6.560,6.800,7.210,2.000
3.190,8.260,8.860,0.000
8.130,8.280,8.990,2.000
7.670,7.870,8.110,2.000
3.170,6.600,9.670,1.000
4.980,6.120,7.890,0.000
4.270,4.460,8.650,1.000
3.570,4.240,9.850,1.000
3.740,5.870,9.820,1.000
4.550,5.180,6.890,0.000
3.380,5.020,9.870,1.000
4.900,5.640,9.950,1.000
4.060,4.220,9.800,1.000
6.890,8.400,8.660,2.000
8.430,8.630,9.710,2.000
4.710,7.320,8.710,0.000
3.630,3.730,5.210,0.000
7.750,9.300,9.420,2.000
6.460,7.190,7.290,2.000
8.170,8.700,8.840,2.000
3.780,8.600,9.390,0.000
3.580,4.190,5.510,0.000
5.620,6.120,6.170,2.000
7.550,8.710,8.730,2.000
3.740,8.080,8.900,0.000
6.720,7.840,7.950,2.000
3.190,6.970,9.730,1.000
8.340,8.680,9.150,2.000
8.140,8.860,8.950,2.000
4.090,5.390,8.920,1.000
4.900,6.040,7.780,0.000
6.650,7.280,9.860,0.000
5.240,5.690,7.740,0.000
4.440,4.730,8.550,1.000
3.590,6.040,9.380,1.000
3.860,7.000,8.000,0.000
7.950,8.900,9.510,2.000
8.530,9.370,9.950,2.000
9.230,9.360,9.890,2.000
4.070,5.130,8.620,1.000
8.230,9.150,9.860,2.000
3.570,5.290,6.380,0.000
3.190,4.890,7.950,1.000
3.530,5.300,9.220,1.000
7.170,8.090,8.630,2.000
8.240,9.030,9.090,2.000
4.590,4.730,6.590,0.000
3.470,6.130,7.040,0.000
3.250,4.340,9.560,1.000
6.440,7.510,7.610,2.000
3.870,5.390,9.420,1.000
4.470,5.120,9.920,1.000
5.850,6.200,6.440,2.000
3.680,5.910,9.780,1.000
3.770,5.070,6.320,0.000
8.080,9.000,9.840,2.000
7.710,9.570,9.660,2.000
6.810,7.120,7.610,2.000
5.300,6.600,8.470,0.000
4.270,5.740,7.160,0.000
3.370,5.120,8.810,1.000
8.090,8.770,8.840,2.000
3.510,5.150,9.640,1.000
4.130,7.210,8.310,0.000
3.350,3.810,7.690,1.000
8.560,9.450,9.830,2.000
4.470,6.160,7.610,0.000
3.420,6.860,9.900,1.000
3.800,3.940,5.480,0.000
5.160,7.790,9.340,0.000
3.190,3.560,4.780,0.000
3.020,7.820,8.380,0.000
4.570,8.890,10.000,0.000
3.480,5.710,9.210,1.000
3.000,5.420,8.650,1.000
5.810,7.020,9.110,0.000
3.700,4.340,8.020,1.000
3.110,3.890,9.010,1.000
4.040,4.750,8.840,1.000
3.610,6.650,9.910,1.000
6.790,9.150,9.360,2.000
4.130,5.830,9.470,1.000
4.600,6.210,7.730,0.000
6.880,8.040,8.200,2.000
3.250,4.960,8.700,1.000
4.300,4.600,9.620,1.000
3.440,3.730,9.230,1.000
6.060,6.380,8.800,0.000
3.400,4.190,5.400,0.000
4.030,5.440,6.770,0.000
3.250,3.670,8.440,1.000
7.710,9.070,9.180,2.000
7.990,9.370,9.570,2.000
3.610,3.870,8.790,1.000
5.010,5.300,7.290,0.000
3.530,4.600,5.800,0.000
3.320,6.450,7.260,0.000
4.940,5.460,7.360,0.000
5.330,5.360,7.560,0.000
3.410,3.490,9.300,1.000
7.380,8.490,9.110,2.000
6.650,6.770,6.880,2.000
3.560,3.800,8.810,1.000
3.030,4.780,8.080,1.000
4.730,8.650,9.860,0.000
3.550,8.670,9.370,0.000
3.170,5.630,9.540,1.000
7.000,9.810,9.940,2.000
3.360,4.770,9.930,1.000
7.100,9.240,9.270,2.000
9.360,9.720,9.870,2.000
3.810,6.500,7.540,0.000
6.810,7.070,7.430,2.000
6.120,6.200,8.710,0.000
6.020,6.700,9.010,0.000
3.050,3.450,9.830,1.000
5.750,6.930,9.010,0.000
5.760,7.090,9.130,0.000
6.230,6.600,9.080,0.000
4.550,5.680,9.910,1.000
4.140,5.200,6.650,0.000
3.180,3.420,8.790,1.000
4.280,6.500,7.780,0.000
3.270,3.750,7.860,1.000
7.430,8.030,8.460,2.000
3.290,6.180,9.710,1.000
4.090,4.520,9.840,1.000
3.440,4.000,7.810,1.000
3.520,5.600,9.220,1.000
3.200,4.620,9.440,1.000
3.250,4.990,9.370,1.000
4.090,4.570,9.190,1.000
4.290,7.180,8.370,0.000
7.320,8.630,8.960,2.000
3.780,4.690,6.020,0.000
3.010,4.860,5.710,0.000
4.420,8.230,9.340,0.000
6.910,9.240,9.510,2.000
3.680,6.940,7.860,0.000
6.110,6.480,8.910,0.000
